state,company,city,notice_date,layoff_date,employees_affected,closure_type,notes,State,Number of Workers,WARN Received Date,Closure/Layoff,Temporary/Permanent,Union,Notes
Kentucky,American Greetings,,,08/20/2001-02/28/2002,,,"Cumberlands | Whitley, Knox",Kentucky,545,06/20/2001,Layoff,,,
Kentucky,American Greetings,,,08/20/2001-02/28/2002,,,Cumberlands,Kentucky,545,06/20/2001,,,No,
Kentucky,Waukesha Cherry-Burrell,,,,,,Greater Louisville | Jefferson | 3556,Kentucky,110,06/20/2001,Layoff,,No,
Kentucky,SPX/Marley Cooling Tower Co.,,,,,,Greater Louisville | Jefferson | 1711,Kentucky,210,05/29/2001,Layoff,,,
Kentucky,Garan Manufacturing Corp.,,,,,,Hickman,Kentucky,133,05/29/2001,Layoff,,,
Kentucky,"Comair, Inc.",,,,,,Northern KY | Kenton,Kentucky,"1,662",05/21/2001,Layoff,,,
Kentucky,Parker-Hannifin Corporation,,,,,,Northern KY | Madison,Kentucky,108,05/18/2001,Layoff,,,
Kentucky,"Perm Cast Foundry, Subsidiary of Grede Foundries, Inc.",,,,,,Northern KY | Harrison | 3321,Kentucky,290,05/16/2001,Layoff,,,
Kentucky,Brown and Williamson Tobacco,,,,,,Greater Louisville | Jefferson,Kentucky,25,05/16/2001,Layoff,,,
Kentucky,CCL Container Corporation,,,,,,Northern KY | Carroll | 3499,Kentucky,111,04/30/2001,Layoff,,,
Kentucky,Mattel Inc. Distribution Center,,,,,,Northern KY | Boone | 3944,Kentucky,50,04/26/2001,,,,
Kentucky,American Greetings,,,,,,Cumberlands | Statewide,Kentucky,450,04/09/2001,Layoff,,Yes,
Kentucky,Mattel-Murray,,,,,,Western KY | Calloway,Kentucky,980,04/06/2001,Layoff,,,
Kentucky,Newport Steel Corporation,,,,,,Northern KY | Campbell,Kentucky,300,04/03/2001,Layoff,,,
Kentucky,"Quebecor World Metroweb, LP",,,,,,Northern KY | Kenton,Kentucky,152,04/03/2001,Layoff,,,
Kentucky,Alcoa Automotive Castings,,,03/01/2024,,,,Kentucky,48,04/02/2001,,,Yes,
Kentucky,Ingersoll-Rand Company,,,,,,Western KY | Graves,Kentucky,328,04/02/2001,Layoff,,,
Kentucky,Supervalu Distribution Center,,,,,,"Western KY | Muhlenberg, Hopkins | 5141",Kentucky,175,03/29/2001,Layoff,,,
Kentucky,Washington Mutual,,,,,,Greater Louisville | Jefferson,Kentucky,300,03/26/2001,Layoff,,,
Kentucky,CMS Hartzell,,,,,,Bluegrass | Madison,Kentucky,155,03/14/2001,Layoff,,,
Kentucky,Darwin Networks,,,,,,Greater Louisville | Jefferson | 5734,Kentucky,115,03/14/2001,,,,
Kentucky,Department of the Army Headquarters,,,,,,"Meade, Hardin, Bullitt",Kentucky,195,03/08/2001,Layoff,,,
Kentucky,"Lexmark International, Inc.",,,,,,Bluegrass | Fayette,Kentucky,375,02/20/2001,Layoff,,,
Kentucky,"ATC Distribution Group, Inc.",,,,,,Greater Louisville | Jefferson | 3714,Kentucky,120,02/15/2001,Layoff,,,
Kentucky,"Hill's Pet Nutrition, Inc.",,,,,,Barren River | Warren | 2047,Kentucky,80,02/15/2001,Layoff,,,
Kentucky,Intertec Systems,,,,,,Lincoln Trail | Nelson | 3714,Kentucky,59,02/15/2001,Layoff,,,
Kentucky,"Fatbrain.com, LLC",,,,,,Northern KY | Kenton | 2731,Kentucky,60,02/08/2001,,,,
Kentucky,Createc Corporation,,,,,,Bluegrass | Mercer,Kentucky,28,02/06/2001,Closure,,,
Kentucky,"ShopKo Stores, Inc.",,,,,,Western KY | McCracken | 5311,Kentucky,80,02/01/2001,Closure,,,
Kentucky,Heilig-Meyers Mt. Sterling Distribution Center,,,,,,TENCO | Montgomery | 5311,Kentucky,84,01/31/2001,Closure,,,
Kentucky,"Donaldson Company, Inc.",,,,,,Greater Louisville | Jefferson | 3564,Kentucky,71,01/31/2001,Closure,,,
Kentucky,"Kerry, Inc.",,,,,,Lincoln Trail | Washington | 2023,Kentucky,63,01/29/2001,Closure,,,
Kentucky,JC Penny Store,,,,,,Campbell,Kentucky,82,01/24/2001,Closure,,,
Kentucky,"Collis, Inc.",,,,,,Lincoln Trail | Hardin,Kentucky,13,01/24/2001,Layoff,,,
Kentucky,"V.F. Workwear, Inc. Russellville, KY Facility",,,,,,Cumberlands | Logan | 7389,Kentucky,96,01/18/2001,Layoff,,No,
Kentucky,"Montgomory Ward Harrodsburg Park, Lexington, KY Facility",,,,,,Bluegrass | Fayette,Kentucky,130,01/17/2001,Closure,,No,
Kentucky,"Baskin Robbins Owensboro, KY - Facility",,,,,,Green River | Daviess | 2024,Kentucky,114,01/17/2001,Closure,,Yes,
Kentucky,OshKosh B' Gosh,,,,,,Cumberlands | Casey | 2361,Kentucky,148,01/04/2001,Layoff,,Yes,
Kentucky,Accuride,,,02/02/2001,,,Green River | Henderson,Kentucky,18,01/01/2001,,,No,
Kentucky,Hewlett-Packard (VeriFone),,,,,,Greater Louisville | Jefferson,Kentucky,80,12/14/2000,Layoff,,,
Kentucky,"VF Workwear, Inc. (VF Imagewear)",,,,,,Logan,Kentucky,63,12/14/2000,Layoff,,No,
Kentucky,The Earthgrains Company,,,,,,Greater Louisville | Jefferson,Kentucky,114,12/04/2000,Closure,,Yes,
Kentucky,Stearns Technical Textiles Co.,,,,,,Laurel,Kentucky,90,11/17/2000,Closure,,Yes,
Kentucky,Darwin Networks,,,,,,Greater Louisville | Jefferson,Kentucky,131,11/15/2000,,,,
Kentucky,"Arch Chemicals, Inc.",,,,,,Meade,Kentucky,125,11/14/2000,Layoff,,Yes,
Kentucky,Parker Chapin LLP (Burruss Co.),,,,,,Wayne,Kentucky,72,11/14/2000,Closure,,Yes,
Kentucky,American Greetings,,,,,,Kenton,Kentucky,153,10/09/2000,Closure,,No,
Kentucky,WaxWorks Video Works,,,,,,Daviess,Kentucky,100,09/26/2000,Layoff,,,
Kentucky,Kentucky/West Virginia Gas,,,,,,Floyd,Kentucky,110,09/19/2000,,,,
Kentucky,"United Plastics Group, Inc.",,,,,,Graves,Kentucky,50,09/19/2000,Closure,,No,
Kentucky,Matsushita Home Appliance Co.,,,,,,Bluegrass | Boyle,Kentucky,480,09/12/2000,Layoff,,No,
Kentucky,AFL Truck & Industrial Group,,,,,,Shelby,Kentucky,184,09/12/2000,Closure,,No,
Kentucky,Perry County Coal Corporation,,,,,,Perry & Leslie,Kentucky,200,09/11/2000,,,,
Kentucky,Grocery Supply Co. of Paducah,,,,,,McCracken,Kentucky,48,09/01/2000,Closure,,,
Kentucky,Peabody Coal Company,,,,,,Union,Kentucky,316,08/24/2000,Closure,,Yes,
Kentucky,Dana - Spicer Heavy Axle & Brake,,,,,,Barren River | Barren,Kentucky,230,08/23/2000,Layoff,,,
Kentucky,Bird Vinyl Products,,,,,,Lincoln Trail | Nelson,Kentucky,191,08/15/2000,Closure,,Yes,
Kentucky,Kmart Corporation,,,,,,Taylor,Kentucky,67,08/08/2000,Closure,,No,
Kentucky,CSX Transportation,,,,,,Greenup,Kentucky,53,08/08/2000,Closure,,Yes,
Kentucky,Genlyte Thomas,,,,,,Western Kentucky | Christian,Kentucky,50,07/25/2000,Closure,,Yes,
Kentucky,APAC Customer Services,,,,,,Northern Kentucky | Kenton,Kentucky,59,07/24/2000,Layoff,,,
Kentucky,"Dillard's, Inc.",,,,,,Greater Louisville | Jefferson,Kentucky,141,07/05/2000,Closure,,No,
Kentucky,"Circuit City Stores, Inc.",,,,,,Jefferson,Kentucky,100,06/28/2000,,,,
Kentucky,Fontaine Trailer Company,,,,,,Caldwell,Kentucky,9,06/01/2000,,,,
Kentucky,Heckett MultiServ,,,,,,Boyd,Kentucky,,05/30/2000,,,,
Kentucky,United States Enrichment Corp.,,,,,,McCracken,Kentucky,271,05/10/2000,,,,
Kentucky,Johns Manville Corp.,,,,,,Boone,Kentucky,70,05/02/2000,,,,
Kentucky,Clark Material Handling Co.,,,,,,Fayette,Kentucky,27,05/02/2000,,,,
Kentucky,"Crothall Healthcare, Inc.",,,,,,Jefferson,Kentucky,350,04/21/2000,,,,
Kentucky,"Gibson Greetings, Inc.",,,,,,Kenton,Kentucky,,04/18/2000,,,,
Kentucky,Celestica Corporation,,,,,,Wolfe,Kentucky,218,04/07/2000,,,,
Kentucky,Green River Steel,,,,,,Daviess,Kentucky,169,04/07/2000,,,,
Kentucky,Landstar,,,,,,Hopkins,Kentucky,178,04/03/2000,,,,
Kentucky,"Parsons Telecom, Inc.",,,,,,Statewide,Kentucky,112,04/03/2000,,,,
Kentucky,"Star-Kist Foods, Inc.",,,,,,Campbell,Kentucky,260,03/29/2000,,,,
Kentucky,Fruit of the Loom,,,,,,Franklin,Kentucky,300,03/14/2000,,,,
Kentucky,"Conco, Inc.",,,,,,Jefferson,Kentucky,120,03/14/2000,,,,
Kentucky,US Airways Louisville,,,,,,Jefferson,Kentucky,59,03/07/2000,,,,
Kentucky,Wallace,,,,,,Marion,Kentucky,59,03/07/2000,,,,
Kentucky,US Airways Lexington,,,,,,Fayette,Kentucky,26,03/07/2000,,,,
Kentucky,Tyco Electronics Corporation,,,,,,Crittenden,Kentucky,305,02/21/2000,,,,
Kentucky,Genicom Corporation,,,,,,Jefferson,Kentucky,259,02/21/2000,,,,
Kentucky,United States Enrichment Corp.,,,,,,McCracken,Kentucky,450,02/07/2000,,,,
Kentucky,Qwik Tool & Manufacturing Co.,,,,,,Fayette,Kentucky,130,02/07/2000,,,,
Kentucky,"Millstone Coffee, Inc.",,,,,,Henderson,Kentucky,94,02/07/2000,,,,
Kentucky,Clarion Manufacturing Corporation,,,,,,Boone,Kentucky,108,02/01/2000,,,,
Kentucky,ABTCO,,,,,,Christian,Kentucky,63,02/01/2000,,,,
Kentucky,Tecumseh Products Company,,,,,,Pulaski,Kentucky,604,01/25/2000,,,,
Kentucky,"MHI Machine Tool U.S.A., Inc.",,,,,,Christian,Kentucky,60,01/07/2000,,,,
Kentucky,CertainTeed Corporation,,,,,,Hardin,Kentucky,56,01/04/2000,,,,
Kentucky,Philip Morris,,,,,,Jefferson,Kentucky,260,01/01/2000,,,,
Kentucky,"Ardco, Inc.",,,,,,Todd,Kentucky,335,12/21/1999,Closure,,,
Kentucky,"Collis, Incl.",,,,,,Hardin,Kentucky,34,12/08/1999,,,,
Kentucky,Phelps Dodge,,,,,,Christian,Kentucky,11,12/06/1999,Closure,,,
Kentucky,ILSCO,,,,,,Montgomery,Kentucky,,12/06/1999,Relocation,,,
Kentucky,"Moen, Hoov-R-Line",,,,,,Webster,Kentucky,30,11/22/1999,Relocation,,,
Kentucky,Samuels,,,,,,Fayette,Kentucky,31,11/16/1999,Closure,,,
Kentucky,Jockey International Inc.,,,,,,Nicholas,Kentucky,326,11/03/1999,Closure,,,
Kentucky,Tecumseh Products Co.,,,,,,Pulaski,Kentucky,430,10/27/1999,Layoff,,,
Kentucky,White Swan Meta,,,,,,Hopkins,Kentucky,60,10/22/1999,Closure,,,
Kentucky,Levi Strauss & Co.,,,,,,Boone,Kentucky,226,10/05/1999,Closure,,,
Kentucky,Bird Vinyl Products - rescinded,,,,,,Nelson,Kentucky,203,10/05/1999,Closure,,,
Kentucky,Pike County Coal Corp.,,,,,,Pike,Kentucky,56,10/05/1999,Closure,,,
Kentucky,Ikerd-Bandy Co./CC Coal Co.,,,,,,Bell,Kentucky,140,09/22/1999,Closure,,,
Kentucky,"Hechinger Inv. Company, Inc.",,,,,,Jefferson/Boone,Kentucky,227,09/20/1999,Closure,,,
Kentucky,"Kentucky Apparel, LLP",,,,,,Warren,Kentucky,100,09/20/1999,Closure,,,
Kentucky,"Kentucky Apparel, LLP",,,,,,Monroe,Kentucky,221,09/03/1999,Closure,,,
Kentucky,Accuride Corp.,,,,,,Henderson,Kentucky,203,09/03/1999,Closure,,,
Kentucky,IXC Communications,,,,,,Jefferson,Kentucky,48,09/03/1999,Relocation,,,
Kentucky,"Addington Mining, Inc.",,,,,,Breathitt,Kentucky,6,09/03/1999,Layoff,,,
Kentucky,Island Creek Coal Company,,,,,,Union,Kentucky,,09/03/1999,Closure,,,
Kentucky,CompuCom Systems,,,,,,Kenton,Kentucky,370,08/10/1999,Closure,,,
Kentucky,Nine West (Vanceburg and Hebron),,,,,,Lewis/Boone,Kentucky,309,08/10/1999,Closure,,,
Kentucky,"Kentucky Sportsservice, Inc.",,,,,,Jefferson,Kentucky,96,07/30/1999,,,,
Kentucky,"Preston Trucking Co., Inc.","Lexington, Louisville",,,,,,Kentucky,,07/30/1999,Closure,,,
Kentucky,Copeland Mine and Haz4West Mine,,,,,,Leslie,Kentucky,187,07/06/1999,Layoff,,,
Kentucky,Field Packing Co.,,,,,,Daviess,Kentucky,,06/16/1999,Closure,,,
Kentucky,Hechinger Co.,,,,,,Jefferson,Kentucky,129,06/14/1999,Closure,,,
Kentucky,"Moen, Inc.",,,,,,Webster,Kentucky,,05/24/1999,Layoff,,,
Kentucky,SuperValu,,,,,,Muhlenberg,Kentucky,,05/24/1999,Layoff,,,
Kentucky,United Magazine Company,,,,,,Adair/Jefferson,Kentucky,,05/24/1999,Layoff,,,
Kentucky,Union Underwear Co.,,,,,,Taylor,Kentucky,200,05/17/1999,Layoff,,,
Kentucky,Green River Steel,,,,,,Daviess,Kentucky,184,05/17/1999,Closure,,,
Kentucky,"Equitable Bag Co., Inc.",,,,,,Boone,Kentucky,320,05/12/1999,Closure,,,
Kentucky,Brake Parts,,,,,,Boone/Kenton,Kentucky,102,04/13/1999,Closure,,,
Kentucky,Batesville Casket Company,,,,,,Taylor,Kentucky,212,04/06/1999,Closure,,,
Kentucky,"TechnoTrim, Inc.",,,,,,Barren,Kentucky,583,03/23/1999,Closure,,,
Kentucky,Genlyte Thomas,,,,,,Christian,Kentucky,150,03/23/1999,Closure,,,
Kentucky,The J. Peterman Company,,,,,,Fayette,Kentucky,230,03/08/1999,Closure,,,
Kentucky,"The Apparel Group, Ltd.",,,,,,Jefferson,Kentucky,170,03/01/1999,Closure,,,
Kentucky,Intertec Systems,,,,,,Nelson,Kentucky,121,03/01/1999,Layoff,,,
Kentucky,Cooper Bussmann,,,,,,Hardin,Kentucky,200,02/17/1999,Closure,,,
Kentucky,Paducah Gaseous Diffusion Plant,,,,,,McCraken,Kentucky,,02/17/1999,Layoff,,,
Kentucky,Trinity Fitting & Flange Group,,,,,,Harrison,Kentucky,90,02/09/1999,Closure,,,
Kentucky,Taylor Farms,Louisville,,,,,Jefferson,Kentucky,115,02/04/1999,Layoff,,,
Kentucky,Kentucky Apparel/Gamaliel,,,,,,Monroe,Kentucky,142,02/02/1999,Closure,,,
Kentucky,Matsushita,,,,,,Clark,Kentucky,65,01/20/1999,Closure,,,
Kentucky,Union Underwear/Jamestown,,,,,,Russell,Kentucky,86,01/16/1999,Layoff,,,
Kentucky,Mountain Coals Corporation Star Fire Mine Buckhorn Processing Plant,,,,,,Perry,Kentucky,89,01/01/1999,Layoff,,,
Kentucky,"Kentucky Apparel, L.L.P.",,,,,,Warren,Kentucky,61,01/01/1999,Layoff,,,
Kentucky,Armour Rood Ingredients Co.,Springfield,,,,,,Kentucky,25,01/01/1999,Closure,,,
Kentucky,National-Standard Company,Corbin,,,,,Knox,Kentucky,104,11/18/1998,Layoff,,,
Kentucky,Red Kap Industries,Tompkinsville,,,,,Monroe,Kentucky,146,11/16/1998,Closure,,,
Kentucky,"Bizwill, Inc. (Martiki Coal)",,,,,,Martin,Kentucky,151,11/13/1998,Closure,,,
Kentucky,"Nine West Group, Inc.",Vanceburg,,,,,,Kentucky,171,11/12/1998,Layoff,,,
Kentucky,"Harley Hotels, Inc.",Lexington,,,,,Fayette,Kentucky,79,11/12/1998,Closure,,,
Kentucky,Kentucky Apparel Summer Shade Plant Fountain Run Plant,,,,,,"Metcalfe, Monroe",Kentucky,197,11/08/1998,Closure,,,
Kentucky,OshKosh B'Gosh,Liberty,,,,,Casey,Kentucky,162,11/05/1998,Closure,,,
Kentucky,Gamble Brothers (Burruss Co.),Louisville,,,,,,Kentucky,132,10/30/1998,,,,
Kentucky,PIMA,Louisville,,,,,Jefferson,Kentucky,104,10/08/1998,Closure,,,
Kentucky,Tecumseh Products,Somerset,,,,,Pilaski,Kentucky,200,10/02/1998,Layoff,,,
Kentucky,Speedway SuperAmerica LLC (SSA) and Ashland INC,Ashland,,,,,Boyd,Kentucky,88,10/02/1998,Closure,,,
Kentucky,Commonwealth General Corp..,Louisville,,,,,Jefferson,Kentucky,360,10/01/1998,,,,
