state,company,city,notice_date,layoff_date,employees_affected,closure_type,notes
Kansas,Boeing,,,,,,
Kansas,Hawker Beechcraft,,,,,,
Kansas,Boeing,,,,,,
Kansas,Amcor,,,,,,
Kansas,Hawker Beechcraft,,,,,,
Kansas,Hawker Beechcraft,,,,,,
Kansas,Convergys,,,,,,
Kansas,Dilliards,,,,,,
Kansas,T-Mobile,,,,,,
Kansas,Beef Products Inc.,,,,,,
Kansas,Hawker Beechcraft,,,,,,
Kansas,Boeing,,,,,,
Kansas,Boeing,,,,,,
Kansas,Hawker Beechcraft,,,,,,
Kansas,Hawker Beechcraft,,,,,,
Kansas,Hawker Beechcraft,,,,,,
Kansas,Jostens,,,,,,
Kansas,Boeing,,,,,,
Kansas,Hawker Beechcraft,,,,,,
Kansas,"RG Steel, LLC",,,,,,
Kansas,Hawker Beechcraft,,,,,,
Kansas,Sprint,,,,,,
Kansas,Boeing,,,,,,
Kansas,Hawker Beechcraft,,,,,,
Kansas,Hawker Beechcraft,,,,,,
Kansas,Boeing,,,,,,
Kansas,Boeing,,,,,,
Kansas,Hawker Beechcraft,,,,,,
Kansas,Hawker Beechcraft,,,,,,
Kansas,Boeing,,,,,,
Kansas,"Premium Water, Inc.",,,,,,
Kansas,Walgreens,,,,,,
Kansas,"Watts Water Technologies, Inc.",,,,,,
Kansas,Boeing,,,,,,
Kansas,Siemens,,,,,,
Kansas,Hawker Beechcraft,,,,,,
Kansas,Boeing,,,,,,
Kansas,Hawker Beechcraft,,,,,,
Kansas,Hallmark,,,,,,
Kansas,Northrop Brumman,,,,,,
Kansas,K-Mart,,,,,,
Kansas,Boeing,,,,,,
Kansas,Hawker Beechcraft,,,,,,
Kansas,Boeing,,,,,,
Kansas,Boeing,,,,,,
Kansas,TriWest Healthcare Alliance Corp.,,,,,,
Kansas,Boeing,,,,,,
Kansas,Day & Zimmerman,,,,,,
Kansas,LaFarge of North America,,,,,,
Kansas,RSI Home Products,,,,,,
Kansas,Orval Kent,,,,,,
Kansas,Hostess Brands,,,,,,
Kansas,Boeing,,,,,,
Kansas,Hawker Beechcraft,,,,,,
Kansas,Boeing,,,,,,
Kansas,Boeing,,,,,,
Kansas,Boeing,,,,,,
Kansas,Beechcraft Corp,,,,,,
Kansas,Boeing,,,,,,
Kansas,Alco,,,,,,
Kansas,Boeing,,,,,,
Kansas,"ARAMARK Healthcare Support Services, LLC",,,,,,
Kansas,Boeing,,,,,,
Kansas,Beechcraft Corp,,,,,,
Kansas,Boeing,,,,,,
Kansas,Boeing,,,,,,
Kansas,K-Mart,,,,,,
Kansas,KU Medical Center,,,,,,
Kansas,Graham Packaging Plastic Products Inc.,,,,,,
Kansas,"AMG Service, Inc.",,,,,,
Kansas,Spirit Aerosystems,,,,,,
Kansas,Adjutant General,,,,,,
Kansas,Boeing,,,,,,
Kansas,Sprint,,,,,,
Kansas,Athene,,,,,,
Kansas,Boeing,,,,,,
Kansas,Boeing,,,,,,
Kansas,Boeing,,,,,,
Kansas,Boeing,,,,,,
Kansas,Bimbo Bakeries (Earthgrains Baking Company),,,,,,
Kansas,"NORDAM Group, Inc.",,,,,,
Kansas,Macys,,,,,,
Kansas,Boeing,,,,,,
Kansas,Via Christi Hospital,,,,,,
Kansas,Boeing,,,,,,
Kansas,Boeing,,,,,,
Kansas,Bechtel Power Corporation,,,,,,
Kansas,Cox Communications,,,,,,
Kansas,General Dynamics Information Technology,,,,,,
Kansas,"Medicalodges, Inc.",,,,,,
Kansas,Sprint,,,,,,
Kansas,Nation Pizza and Foods,,,,,,
Kansas,"Southwire, LLC",,,,,,
Kansas,Boeing,,,,,,
Kansas,Milestone AV Technologies / DA-LITE / Advanced Pro,,,,,,
Kansas,Harte Hanks,,,,,,
Kansas,Boeing,,,,,,
Kansas,Head Start,,,,,,
Kansas,"Aerospace Logistics Services, LLC",,,,,,
Kansas,Textron Aviation,,,,,,
Kansas,Boeing,,,,,,
Kansas,Boeing,,,,,,
Kansas,Penske,,,,,,
Kansas,Boeing,,,,,,
Kansas,United Airlines,,,,,,
Kansas,Boeing,,,,,,
Kansas,St. Rose Ambulatory & Surgery Center,,,,,,
Kansas,Boeing,,,,,,
Kansas,Sprint,,,,,,
Kansas,"Amazon.comKSDC, LLC",,,,,,
Kansas,Boeing,,,,,,
Kansas,Sprint,,,,,,
Kansas,St. Rose Ambulatory and Surgery Center,,,,,,
Kansas,Boeing,,,,,,
